"subjectId" "activity" "variable" "mean"
12 "walking downstairs" "tGravityAccMag_StandardDev" -0.645505843910396
12 "walking downstairs" "tBodyAccJerkMag_Mean" -0.707386234311881
12 "walking downstairs" "tBodyAccJerkMag_StandardDev" -0.662760214650495
12 "walking downstairs" "tBodyGyroMag_Mean" -0.67658561339604
12 "walking downstairs" "tBodyGyroMag_StandardDev" -0.719424748168317
12 "walking downstairs" "tBodyGyroJerkMag_Mean" -0.820481950841584
12 "walking downstairs" "tBodyGyroJerkMag_StandardDev" -0.82976500049505
12 "walking downstairs" "fBodyAcc_Mean_X" -0.663817303221287
12 "walking downstairs" "fBodyAcc_Mean_Y" -0.639850919291089
12 "walking downstairs" "fBodyAcc_Mean_Z" -0.725252300544554
12 "walking downstairs" "fBodyAcc_StandardDev_X" -0.66636569620297
12 "walking downstairs" "fBodyAcc_StandardDev_Y" -0.649994221693564
12 "walking downstairs" "fBodyAcc_StandardDev_Z" -0.714767513465347
12 "walking downstairs" "fBodyAccJerk_Mean_X" -0.684606744475198
12 "walking downstairs" "fBodyAccJerk_Mean_Y" -0.698571516796584
12 "walking downstairs" "fBodyAccJerk_Mean_Z" -0.775572509653465
12 "walking downstairs" "fBodyAccJerk_StandardDev_X" -0.69693815789604
12 "walking downstairs" "fBodyAccJerk_StandardDev_Y" -0.695947092235149
12 "walking downstairs" "fBodyAccJerk_StandardDev_Z" -0.811112738960396
12 "walking downstairs" "fBodyGyro_Mean_X" -0.722727699257426
12 "walking downstairs" "fBodyGyro_Mean_Y" -0.785581012128713
12 "walking downstairs" "fBodyGyro_Mean_Z" -0.687933816079208
12 "walking downstairs" "fBodyGyro_StandardDev_X" -0.781377035445545
12 "walking downstairs" "fBodyGyro_StandardDev_Y" -0.79134097529703
12 "walking downstairs" "fBodyGyro_StandardDev_Z" -0.699568639950495
12 "walking downstairs" "fBodyAccMag_Mean" -0.643295619980198
12 "walking downstairs" "fBodyAccMag_StandardDev" -0.702471954927723
12 "walking downstairs" "fBodyAccJerkMag_Mean" -0.664099816515842
12 "walking downstairs" "fBodyAccJerkMag_StandardDev" -0.662923271717822
12 "walking downstairs" "fBodyGyroMag_Mean" -0.760770778168317
12 "walking downstairs" "fBodyGyroMag_StandardDev" -0.742878311054455
12 "walking downstairs" "fBodyGyroJerkMag_Mean" -0.83117518480198
12 "walking downstairs" "fBodyGyroJerkMag_StandardDev" -0.840181710346535
12 "walking upstairs" "tBodyAcc_Mean_X" 0.275173971949153
12 "walking upstairs" "tBodyAcc_Mean_Y" -0.0186437983445763
12 "walking upstairs" "tBodyAcc_Mean_Z" -0.107720839398305
12 "walking upstairs" "tBodyAcc_StandardDev_X" -0.444976442345763
12 "walking upstairs" "tBodyAcc_StandardDev_Y" -0.337117667238983
12 "walking upstairs" "tBodyAcc_StandardDev_Z" -0.69405067279661
12 "walking upstairs" "tGravityAcc_Mean_X" 0.586740658220339
12 "walking upstairs" "tGravityAcc_Mean_Y" 0.143730357126271
12 "walking upstairs" "tGravityAcc_Mean_Z" -0.0597390195025424
12 "walking upstairs" "tGravityAcc_StandardDev_X" -0.97150008059322
12 "walking upstairs" "tGravityAcc_StandardDev_Y" -0.964734199237288
12 "walking upstairs" "tGravityAcc_StandardDev_Z" -0.958150118474576
12 "walking upstairs" "tBodyAccJerk_Mean_X" 0.0545586154898305
12 "walking upstairs" "tBodyAccJerk_Mean_Y" 0.0104240426932203
12 "walking upstairs" "tBodyAccJerk_Mean_Z" 0.0177408328090508
12 "walking upstairs" "tBodyAccJerk_StandardDev_X" -0.421849329245763
12 "walking upstairs" "tBodyAccJerk_StandardDev_Y" -0.373600345556017
12 "walking upstairs" "tBodyAccJerk_StandardDev_Z" -0.790304956271186
12 "walking upstairs" "tBodyGyro_Mean_X" -0.0756339311016949
12 "walking upstairs" "tBodyGyro_Mean_Y" -0.03797095185
12 "walking upstairs" "tBodyGyro_Mean_Z" 0.0903861765730508
12 "walking upstairs" "tBodyGyro_StandardDev_X" -0.662605671844915
12 "walking upstairs" "tBodyGyro_StandardDev_Y" -0.645607851101695
12 "walking upstairs" "tBodyGyro_StandardDev_Z" -0.667772093194915
12 "walking upstairs" "tBodyGyroJerk_Mean_X" -0.0692049439288136
12 "walking upstairs" "tBodyGyroJerk_Mean_Y" -0.0467718600059322
12 "walking upstairs" "tBodyGyroJerk_Mean_Z" -0.0512327081544915
12 "walking upstairs" "tBodyGyroJerk_StandardDev_X" -0.579529366516949
12 "walking upstairs" "tBodyGyroJerk_StandardDev_Y" -0.75999997338983
12 "walking upstairs" "tBodyGyroJerk_StandardDev_Z" -0.678598462567797
12 "walking upstairs" "tBodyAccMag_Mean" -0.425794459213559
12 "walking upstairs" "tBodyAccMag_StandardDev" -0.452639811590678
12 "walking upstairs" "tGravityAccMag_Mean" -0.425794459213559
12 "walking upstairs" "tGravityAccMag_StandardDev" -0.452639811590678
12 "walking upstairs" "tBodyAccJerkMag_Mean" -0.497662186977966
12 "walking upstairs" "tBodyAccJerkMag_StandardDev" -0.401351316878814
12 "walking upstairs" "tBodyGyroMag_Mean" -0.554775296115254
12 "walking upstairs" "tBodyGyroMag_StandardDev" -0.625684568141017
12 "walking upstairs" "tBodyGyroJerkMag_Mean" -0.703363381016949
12 "walking upstairs" "tBodyGyroJerkMag_StandardDev" -0.712128477966102
12 "walking upstairs" "fBodyAcc_Mean_X" -0.433587900260169
12 "walking upstairs" "fBodyAcc_Mean_Y" -0.323745588960169
12 "walking upstairs" "fBodyAcc_Mean_Z" -0.729016406186441
12 "walking upstairs" "fBodyAcc_StandardDev_X" -0.450926731285593
12 "walking upstairs" "fBodyAcc_StandardDev_Y" -0.387166879172881
12 "walking upstairs" "fBodyAcc_StandardDev_Z" -0.701793199322034
12 "walking upstairs" "fBodyAccJerk_Mean_X" -0.452749316084746
12 "walking upstairs" "fBodyAccJerk_Mean_Y" -0.407656008120339
12 "walking upstairs" "fBodyAccJerk_Mean_Z" -0.775176775169492
12 "walking upstairs" "fBodyAccJerk_StandardDev_X" -0.442082308305932
12 "walking upstairs" "fBodyAccJerk_StandardDev_Y" -0.379258174208898
12 "walking upstairs" "fBodyAccJerk_StandardDev_Z" -0.804252431016949
12 "walking upstairs" "fBodyGyro_Mean_X" -0.555999907609322
12 "walking upstairs" "fBodyGyro_Mean_Y" -0.674983413898305
12 "walking upstairs" "fBodyGyro_Mean_Z" -0.605048659483051
12 "walking upstairs" "fBodyGyro_StandardDev_X" -0.697354860144068
12 "walking upstairs" "fBodyGyro_StandardDev_Y" -0.634366754830509
12 "walking upstairs" "fBodyGyro_StandardDev_Z" -0.723065627881356
12 "walking upstairs" "fBodyAccMag_Mean" -0.415466623332203
12 "walking upstairs" "fBodyAccMag_StandardDev" -0.561621315340678
12 "walking upstairs" "fBodyAccJerkMag_Mean" -0.393291349702542
12 "walking upstairs" "fBodyAccJerkMag_StandardDev" -0.415307316294068
12 "walking upstairs" "fBodyGyroMag_Mean" -0.642915587869492
12 "walking upstairs" "fBodyGyroMag_StandardDev" -0.679311544288136
12 "walking upstairs" "fBodyGyroJerkMag_Mean" -0.719250211762712
12 "walking upstairs" "fBodyGyroJerkMag_StandardDev" -0.724058991271186
13 "walking upstairs" "tBodyAcc_Mean_X" 0.275895876198777
13 "walking upstairs" "tBodyAcc_Mean_Y" -0.0176504796070948
13 "walking upstairs" "tBodyAcc_Mean_Z" -0.109135285550765
13 "walking upstairs" "tBodyAcc_StandardDev_X" -0.624844460199083
13 "walking upstairs" "tBodyAcc_StandardDev_Y" -0.448816097853364
13 "walking upstairs" "tBodyAcc_StandardDev_Z" -0.587230562129052
13 "walking upstairs" "tGravityAcc_Mean_X" 0.709996516908257
13 "walking upstairs" "tGravityAcc_Mean_Y" -0.0420858101162079
13 "walking upstairs" "tGravityAcc_Mean_Z" 0.0443010536786239
13 "walking upstairs" "tGravityAcc_StandardDev_X" -0.967268063455658
13 "walking upstairs" "tGravityAcc_StandardDev_Y" -0.953540716850153
13 "walking upstairs" "tGravityAcc_StandardDev_Z" -0.938727880275229
13 "walking upstairs" "tBodyAccJerk_Mean_X" 0.0794393034550306
13 "walking upstairs" "tBodyAccJerk_Mean_Y" 0.00387961953328135
13 "walking upstairs" "tBodyAccJerk_Mean_Z" -0.0123485923641621
13 "walking upstairs" "tBodyAccJerk_StandardDev_X" -0.638889532599083
13 "walking upstairs" "tBodyAccJerk_StandardDev_Y" -0.569700547488012
13 "walking upstairs" "tBodyAccJerk_StandardDev_Z" -0.728452966311927
13 "walking upstairs" "tBodyGyro_Mean_X" -0.0562470618980061
13 "walking upstairs" "tBodyGyro_Mean_Y" -0.0616613787494801
13 "walking upstairs" "tBodyGyro_Mean_Z" 0.098866059686422
13 "walking upstairs" "tBodyGyro_StandardDev_X" -0.715109859672783
13 "walking upstairs" "tBodyGyro_StandardDev_Y" -0.645728612088685
13 "walking upstairs" "tBodyGyro_StandardDev_Z" -0.643337285033639
13 "walking upstairs" "tBodyGyroJerk_Mean_X" -0.0881182379434251
13 "walking upstairs" "tBodyGyroJerk_Mean_Y" -0.0440836605146789
13 "walking upstairs" "tBodyGyroJerk_Mean_Z" -0.0582718748712538
13 "walking upstairs" "tBodyGyroJerk_StandardDev_X" -0.715772980189602
13 "walking upstairs" "tBodyGyroJerk_StandardDev_Y" -0.718988591831804
13 "walking upstairs" "tBodyGyroJerk_StandardDev_Z" -0.712716428498471
13 "walking upstairs" "tBodyAccMag_Mean" -0.539871637249541
13 "walking upstairs" "tBodyAccMag_StandardDev" -0.597230982062691
13 "walking upstairs" "tGravityAccMag_Mean" -0.539871637249541
13 "walking upstairs" "tGravityAccMag_StandardDev" -0.597230982062691
13 "walking upstairs" "tBodyAccJerkMag_Mean" -0.625466938809174
13 "walking upstairs" "tBodyAccJerkMag_StandardDev" -0.610248540269939
13 "walking upstairs" "tBodyGyroMag_Mean" -0.581215403184709
13 "walking upstairs" "tBodyGyroMag_StandardDev" -0.636364939544342
13 "walking upstairs" "tBodyGyroJerkMag_Mean" -0.712745036012232
13 "walking upstairs" "tBodyGyroJerkMag_StandardDev" -0.712056186747706
13 "walking upstairs" "fBodyAcc_Mean_X" -0.638817912651682
13 "walking upstairs" "fBodyAcc_Mean_Y" -0.493467193137125
13 "walking upstairs" "fBodyAcc_Mean_Z" -0.629736258731804
13 "walking upstairs" "fBodyAcc_StandardDev_X" -0.620602036452599
13 "walking upstairs" "fBodyAcc_StandardDev_Y" -0.462584458627829
13 "walking upstairs" "fBodyAcc_StandardDev_Z" -0.599036895271407
13 "walking upstairs" "fBodyAccJerk_Mean_X" -0.66008217407156
13 "walking upstairs" "fBodyAccJerk_Mean_Y" -0.603340489937615
13 "walking upstairs" "fBodyAccJerk_Mean_Z" -0.710831730361468
13 "walking upstairs" "fBodyAccJerk_StandardDev_X" -0.649606227431844
13 "walking upstairs" "fBodyAccJerk_StandardDev_Y" -0.562129866937645
13 "walking upstairs" "fBodyAccJerk_StandardDev_Z" -0.744823539571865
13 "walking upstairs" "fBodyGyro_Mean_X" -0.65864242140581
13 "walking upstairs" "fBodyGyro_Mean_Y" -0.647152817899388
13 "walking upstairs" "fBodyGyro_Mean_Z" -0.620471226529052
13 "walking upstairs" "fBodyGyro_StandardDev_X" -0.734657989051988
13 "walking upstairs" "fBodyGyro_StandardDev_Y" -0.650623558847401
13 "walking upstairs" "fBodyGyro_StandardDev_Z" -0.685774481529052
13 "walking upstairs" "fBodyAccMag_Mean" -0.589928108599083
13 "walking upstairs" "fBodyAccMag_StandardDev" -0.665344858593272
13 "walking upstairs" "fBodyAccJerkMag_Mean" -0.607295296423853
13 "walking upstairs" "fBodyAccJerkMag_StandardDev" -0.617075473106453
13 "walking upstairs" "fBodyGyroMag_Mean" -0.652225306544343
13 "walking upstairs" "fBodyGyroMag_StandardDev" -0.691915161336391
13 "walking upstairs" "fBodyGyroJerkMag_Mean" -0.712054366504281
13 "walking upstairs" "fBodyGyroJerkMag_StandardDev" -0.733183567759939
14 "sitting" "tBodyAcc_Mean_X" 0.270184596009288
14 "sitting" "tBodyAcc_Mean_Y" -0.0162548178510526
14 "sitting" "tBodyAcc_Mean_Z" -0.100985935692074
14 "sitting" "tBodyAcc_StandardDev_X" -0.611671118216099
14 "sitting" "tBodyAcc_StandardDev_Y" -0.374730765205077
14 "sitting" "tBodyAcc_StandardDev_Z" -0.29354271467452
14 "sitting" "tGravityAcc_Mean_X" 0.672081224882353
14 "sitting" "tGravityAcc_Mean_Y" -0.111701388781115
14 "sitting" "tGravityAcc_Mean_Z" -0.161179728291022
14 "sitting" "tGravityAcc_StandardDev_X" -0.941245714736842
14 "sitting" "tGravityAcc_StandardDev_Y" -0.942377305312693
14 "sitting" "tGravityAcc_StandardDev_Z" -0.915927846160991
14 "sitting" "tBodyAccJerk_Mean_X" 0.0741757467665015
14 "sitting" "tBodyAccJerk_Mean_Y" 0.00443682723817957
14 "sitting" "tBodyAccJerk_Mean_Z" -0.00253044692473994
14 "sitting" "tBodyAccJerk_StandardDev_X" -0.641964198633003
14 "sitting" "tBodyAccJerk_StandardDev_Y" -0.586459622773684
14 "sitting" "tBodyAccJerk_StandardDev_Z" -0.656855586102105
14 "sitting" "tBodyGyro_Mean_X" 0.000253671358297214
14 "sitting" "tBodyGyro_Mean_Y" -0.0954921154823529
14 "sitting" "tBodyGyro_Mean_Z" 0.0606712446996904
14 "sitting" "tBodyGyro_StandardDev_X" -0.728661379340557
14 "sitting" "tBodyGyro_StandardDev_Y" -0.398959362766099
14 "sitting" "tBodyGyro_StandardDev_Z" -0.364478192502167
14 "sitting" "tBodyGyroJerk_Mean_X" -0.107556127062003
14 "sitting" "tBodyGyroJerk_Mean_Y" -0.0433200489340217
14 "sitting" "tBodyGyroJerk_Mean_Z" -0.0450693836894427
14 "sitting" "tBodyGyroJerk_StandardDev_X" -0.7862917325387
14 "sitting" "tBodyGyroJerk_StandardDev_Y" -0.6979155314613
14 "sitting" "tBodyGyroJerk_StandardDev_Z" -0.638299064788854
14 "sitting" "tBodyAccMag_Mean" -0.453262620331889
14 "sitting" "tBodyAccMag_StandardDev" -0.474058613408978
14 "sitting" "tGravityAccMag_Mean" -0.453262620331889
14 "sitting" "tGravityAccMag_StandardDev" -0.474058613408978
14 "sitting" "tBodyAccJerkMag_Mean" -0.608973420309907
14 "sitting" "tBodyAccJerkMag_StandardDev" -0.605144269857245
14 "sitting" "tBodyGyroMag_Mean" -0.416459776709257
14 "sitting" "tBodyGyroMag_StandardDev" -0.471486714606811
14 "sitting" "tBodyGyroJerkMag_Mean" -0.700520939854799
14 "sitting" "tBodyGyroJerkMag_StandardDev" -0.727023009383901
14 "sitting" "fBodyAcc_Mean_X" -0.619513271851703
14 "sitting" "fBodyAcc_Mean_Y" -0.455237617000929
14 "sitting" "fBodyAcc_Mean_Z" -0.440650672343653
14 "sitting" "fBodyAcc_StandardDev_X" -0.609406374110062
14 "sitting" "fBodyAcc_StandardDev_Y" -0.376829989404644
14 "sitting" "fBodyAcc_StandardDev_Z" -0.275013722171486
14 "sitting" "fBodyAccJerk_Mean_X" -0.654385009392879
14 "sitting" "fBodyAccJerk_Mean_Y" -0.598699531399381
14 "sitting" "fBodyAccJerk_Mean_Z" -0.618712162187307
14 "sitting" "fBodyAccJerk_StandardDev_X" -0.661460356953251
14 "sitting" "fBodyAccJerk_StandardDev_Y" -0.60215894382322
14 "sitting" "fBodyAccJerk_StandardDev_Z" -0.694424996467802
14 "sitting" "fBodyGyro_Mean_X" -0.699166400749226
14 "sitting" "fBodyGyro_Mean_Y" -0.50463317018839
14 "sitting" "fBodyGyro_Mean_Z" -0.42391821438452
14 "sitting" "fBodyGyro_StandardDev_X" -0.740052209854489
14 "sitting" "fBodyGyro_StandardDev_Y" -0.348864187370186
14 "sitting" "fBodyGyro_StandardDev_Z" -0.407672097170898
14 "sitting" "fBodyAccMag_Mean" -0.490874179820433
14 "sitting" "fBodyAccMag_StandardDev" -0.548269930770588
14 "sitting" "fBodyAccJerkMag_Mean" -0.596896308848452
14 "sitting" "fBodyAccJerkMag_StandardDev" -0.619215144539319
14 "sitting" "fBodyGyroMag_Mean" -0.543030528985449
14 "sitting" "fBodyGyroMag_StandardDev" -0.516930495917399
14 "sitting" "fBodyGyroJerkMag_Mean" -0.717590101802972
14 "sitting" "fBodyGyroJerkMag_StandardDev" -0.760560087962848
15 "sitting" "tBodyAcc_Mean_X" 0.27821340725
15 "sitting" "tBodyAcc_Mean_Y" -0.016464484771311
15 "sitting" "tBodyAcc_Mean_Z" -0.112563587594512
15 "sitting" "tBodyAcc_StandardDev_X" -0.556541173089329
15 "sitting" "tBodyAcc_StandardDev_Y" -0.481679537956006
15 "sitting" "tBodyAcc_StandardDev_Z" -0.705706623868902
15 "sitting" "tGravityAcc_Mean_X" 0.688872511512195
15 "sitting" "tGravityAcc_Mean_Y" 0.102660491875
15 "sitting" "tGravityAcc_Mean_Z" 0.0372897701757012
15 "sitting" "tGravityAcc_StandardDev_X" -0.968733398628049
15 "sitting" "tGravityAcc_StandardDev_Y" -0.956369493993902
15 "sitting" "tGravityAcc_StandardDev_Z" -0.947240058048781
15 "sitting" "tBodyAccJerk_Mean_X" 0.0776897411304878
15 "sitting" "tBodyAccJerk_Mean_Y" 0.00489392052706402
15 "sitting" "tBodyAccJerk_Mean_Z" -0.00440993190077744
15 "sitting" "tBodyAccJerk_StandardDev_X" -0.624055782158537
15 "sitting" "tBodyAccJerk_StandardDev_Y" -0.594312678045091
15 "sitting" "tBodyAccJerk_StandardDev_Z" -0.825820881576219
15 "sitting" "tBodyGyro_Mean_X" -0.0281278780610671
15 "sitting" "tBodyGyro_Mean_Y" -0.075878845519878
15 "sitting" "tBodyGyro_Mean_Z" 0.0906658516
15 "sitting" "tBodyGyro_StandardDev_X" -0.696859473045732
15 "sitting" "tBodyGyro_StandardDev_Y" -0.708779069191463
15 "sitting" "tBodyGyro_StandardDev_Z" -0.721826987530488
15 "sitting" "tBodyGyroJerk_Mean_X" -0.0960910108539634
15 "sitting" "tBodyGyroJerk_Mean_Y" -0.0441270690182012
15 "sitting" "tBodyGyroJerk_Mean_Z" -0.0555645456881098
15 "sitting" "tBodyGyroJerk_StandardDev_X" -0.731382711036585
15 "sitting" "tBodyGyroJerk_StandardDev_Y" -0.853956592073171
15 "sitting" "tBodyGyroJerk_StandardDev_Z" -0.795626198384146
15 "sitting" "tBodyAccMag_Mean" -0.527285352000488
15 "sitting" "tBodyAccMag_StandardDev" -0.557147874176037
15 "sitting" "tGravityAccMag_Mean" -0.527285352000488
15 "sitting" "tGravityAccMag_StandardDev" -0.557147874176037
15 "sitting" "tBodyAccJerkMag_Mean" -0.654799694757531
15 "sitting" "tBodyAccJerkMag_StandardDev" -0.625660376546646
15 "sitting" "tBodyGyroMag_Mean" -0.617721779796037
15 "sitting" "tBodyGyroMag_StandardDev" -0.675336960047866
15 "sitting" "tBodyGyroJerkMag_Mean" -0.805282669512195
15 "sitting" "tBodyGyroJerkMag_StandardDev" -0.837120078079268
15 "sitting" "fBodyAcc_Mean_X" -0.583772317445122
15 "sitting" "fBodyAcc_Mean_Y" -0.507735205778384
15 "sitting" "fBodyAcc_Mean_Z" -0.741745724698171
15 "sitting" "fBodyAcc_StandardDev_X" -0.547150855443902
15 "sitting" "fBodyAcc_StandardDev_Y" -0.501568435233384
15 "sitting" "fBodyAcc_StandardDev_Z" -0.711431340356707
15 "sitting" "fBodyAccJerk_Mean_X" -0.643469519361585
15 "sitting" "fBodyAccJerk_Mean_Y" -0.609408057377744
15 "sitting" "fBodyAccJerk_Mean_Z" -0.805543465588415
15 "sitting" "fBodyAccJerk_StandardDev_X" -0.637655155092835
15 "sitting" "fBodyAccJerk_StandardDev_Y" -0.605854882622652
15 "sitting" "fBodyAccJerk_StandardDev_Z" -0.845111060762195
15 "sitting" "fBodyGyro_Mean_X" -0.664354428856402
15 "sitting" "fBodyGyro_Mean_Y" -0.760711411006098
15 "sitting" "fBodyGyro_Mean_Z" -0.711194539920732
15 "sitting" "fBodyGyro_StandardDev_X" -0.709336168176829
15 "sitting" "fBodyGyro_StandardDev_Y" -0.684504735744512
15 "sitting" "fBodyGyro_StandardDev_Z" -0.751696527195122
15 "sitting" "fBodyAccMag_Mean" -0.562948391223628
15 "sitting" "fBodyAccMag_StandardDev" -0.623655618198171
15 "sitting" "fBodyAccJerkMag_Mean" -0.614817605125915
15 "sitting" "fBodyAccJerkMag_StandardDev" -0.643101167069512
15 "sitting" "fBodyGyroMag_Mean" -0.732394493841463
15 "sitting" "fBodyGyroMag_StandardDev" -0.695346839682927
15 "sitting" "fBodyGyroJerkMag_Mean" -0.83680189402439
15 "sitting" "fBodyGyroJerkMag_StandardDev" -0.849634463841463
16 "sitting" "tBodyAcc_Mean_X" 0.277887440374317
16 "sitting" "tBodyAcc_Mean_Y" -0.0158567888309016
16 "sitting" "tBodyAcc_Mean_Z" -0.107263924445355
16 "sitting" "tBodyAcc_StandardDev_X" -0.668161498298634
16 "sitting" "tBodyAcc_StandardDev_Y" -0.649947067892896
16 "sitting" "tBodyAcc_StandardDev_Z" -0.603819902386066
16 "sitting" "tGravityAcc_Mean_X" 0.700906130308743
16 "sitting" "tGravityAcc_Mean_Y" -0.0605235993797814
16 "sitting" "tGravityAcc_Mean_Z" 0.0402075536234973
16 "sitting" "tGravityAcc_StandardDev_X" -0.971156432131148
16 "sitting" "tGravityAcc_StandardDev_Y" -0.964727519945355
16 "sitting" "tGravityAcc_StandardDev_Z" -0.945294028639344
16 "sitting" "tBodyAccJerk_Mean_X" 0.0775488885374317
16 "sitting" "tBodyAccJerk_Mean_Y" 0.00884018328270219
16 "sitting" "tBodyAccJerk_Mean_Z" -0.00143730005564208
16 "sitting" "tBodyAccJerk_StandardDev_X" -0.72786174352459
16 "sitting" "tBodyAccJerk_StandardDev_Y" -0.735080198043716
16 "sitting" "tBodyAccJerk_StandardDev_Z" -0.767873049380055
16 "sitting" "tBodyGyro_Mean_X" -0.0122341446725137
16 "sitting" "tBodyGyro_Mean_Y" -0.0724444803980874
16 "sitting" "tBodyGyro_Mean_Z" 0.0730144651530055
16 "sitting" "tBodyGyro_StandardDev_X" -0.799534450491803
16 "sitting" "tBodyGyro_StandardDev_Y" -0.810124133715847
16 "sitting" "tBodyGyro_StandardDev_Z" -0.737629967961749
16 "sitting" "tBodyGyroJerk_Mean_X" -0.107361614801257
16 "sitting" "tBodyGyroJerk_Mean_Y" -0.0416615668939617
16 "sitting" "tBodyGyroJerk_Mean_Z" -0.0539470410873497
16 "sitting" "tBodyGyroJerk_StandardDev_X" -0.858298719153005
16 "sitting" "tBodyGyroJerk_StandardDev_Y" -0.86957312057377
16 "sitting" "tBodyGyroJerk_StandardDev_Z" -0.837039926065574
16 "sitting" "tBodyAccMag_Mean" -0.616131116889044
16 "sitting" "tBodyAccMag_StandardDev" -0.661719690491803
16 "sitting" "tGravityAccMag_Mean" -0.616131116889044
16 "sitting" "tGravityAccMag_StandardDev" -0.661719690491803
16 "sitting" "tBodyAccJerkMag_Mean" -0.725246870486339
16 "sitting" "tBodyAccJerkMag_StandardDev" -0.719647028238525
16 "sitting" "tBodyGyroMag_Mean" -0.718168775628415
16 "sitting" "tBodyGyroMag_StandardDev" -0.78482286579235
16 "sitting" "tBodyGyroJerkMag_Mean" -0.860446372459016
16 "sitting" "tBodyGyroJerkMag_StandardDev" -0.87480016568306
16 "sitting" "fBodyAcc_Mean_X" -0.700885147341803
16 "sitting" "fBodyAcc_Mean_Y" -0.671572147098798
16 "sitting" "fBodyAcc_Mean_Z" -0.660989948160437
16 "sitting" "fBodyAcc_StandardDev_X" -0.656969045058415
16 "sitting" "fBodyAcc_StandardDev_Y" -0.661844530506831
16 "sitting" "fBodyAcc_StandardDev_Z" -0.605646725307104
16 "sitting" "fBodyAccJerk_Mean_X" -0.744662041612022
16 "sitting" "fBodyAccJerk_Mean_Y" -0.748627001551913
16 "sitting" "fBodyAccJerk_Mean_Z" -0.752302172079235
16 "sitting" "fBodyAccJerk_StandardDev_X" -0.73477673661306
16 "sitting" "fBodyAccJerk_StandardDev_Y" -0.738434398105465
16 "sitting" "fBodyAccJerk_StandardDev_Z" -0.782089515344262
16 "sitting" "fBodyGyro_Mean_X" -0.789780147036612
16 "sitting" "fBodyGyro_Mean_Y" -0.815962130027322
16 "sitting" "fBodyGyro_Mean_Z" -0.756286641721311
16 "sitting" "fBodyGyro_StandardDev_X" -0.804991831502732
16 "sitting" "fBodyGyro_StandardDev_Y" -0.809421448142077
16 "sitting" "fBodyGyro_StandardDev_Z" -0.756993640724044
16 "sitting" "fBodyAccMag_Mean" -0.666962508246721
16 "sitting" "fBodyAccMag_StandardDev" -0.712680990765301
16 "sitting" "fBodyAccJerkMag_Mean" -0.713167613706148
16 "sitting" "fBodyAccJerkMag_StandardDev" -0.729869398769672
16 "sitting" "fBodyGyroMag_Mean" -0.81712881920765
16 "sitting" "fBodyGyroMag_StandardDev" -0.802078223409836
16 "sitting" "fBodyGyroJerkMag_Mean" -0.87277228273224
16 "sitting" "fBodyGyroJerkMag_StandardDev" -0.886533212213115
17 "sitting" "tBodyAcc_Mean_X" 0.274029548065217
17 "sitting" "tBodyAcc_Mean_Y" -0.0175416045074728
17 "sitting" "tBodyAcc_Mean_Z" -0.109199853130082
17 "sitting" "tBodyAcc_StandardDev_X" -0.608455243870734
17 "sitting" "tBodyAcc_StandardDev_Y" -0.567005319464348
17 "sitting" "tBodyAcc_StandardDev_Z" -0.660582755619022
17 "sitting" "tGravityAcc_Mean_X" 0.69893741138587
17 "sitting" "tGravityAcc_Mean_Y" -0.013734698125
17 "sitting" "tGravityAcc_Mean_Z" -0.0177042428953804
17 "sitting" "tGravityAcc_StandardDev_X" -0.971771652907609
17 "sitting" "tGravityAcc_StandardDev_Y" -0.958810046467391
17 "sitting" "tGravityAcc_StandardDev_Z" -0.949039213831522
17 "sitting" "tBodyAccJerk_Mean_X" 0.0814060565059783
17 "sitting" "tBodyAccJerk_Mean_Y" 0.00848949673339674
17 "sitting" "tBodyAccJerk_Mean_Z" 0.00270288011005435
17 "sitting" "tBodyAccJerk_StandardDev_X" -0.682603096154891
17 "sitting" "tBodyAccJerk_StandardDev_Y" -0.668693821044565
17 "sitting" "tBodyAccJerk_StandardDev_Z" -0.813339560652174
17 "sitting" "tBodyGyro_Mean_X" -0.0146686177049565
17 "sitting" "tBodyGyro_Mean_Y" -0.082710926198038
17 "sitting" "tBodyGyro_Mean_Z" 0.077025064375462
17 "sitting" "tBodyGyro_StandardDev_X" -0.759011119945652
17 "sitting" "tBodyGyro_StandardDev_Y" -0.764867040625
17 "sitting" "tBodyGyro_StandardDev_Z" -0.720741038680163
17 "sitting" "tBodyGyroJerk_Mean_X" -0.107854170946467
17 "sitting" "tBodyGyroJerk_Mean_Y" -0.039171944702962
17 "sitting" "tBodyGyroJerk_Mean_Z" -0.0508496510874185
17 "sitting" "tBodyGyroJerk_StandardDev_X" -0.788387981630435
17 "sitting" "tBodyGyroJerk_StandardDev_Y" -0.825988662771739
17 "sitting" "tBodyGyroJerk_StandardDev_Z" -0.808251302907609
17 "sitting" "tBodyAccMag_Mean" -0.568367244093859
17 "sitting" "tBodyAccMag_StandardDev" -0.636074477703533
17 "sitting" "tGravityAccMag_Mean" -0.568367244093859
17 "sitting" "tGravityAccMag_StandardDev" -0.636074477703533
17 "sitting" "tBodyAccJerkMag_Mean" -0.696465197235054
17 "sitting" "tBodyAccJerkMag_StandardDev" -0.693946394750815
17 "sitting" "tBodyGyroMag_Mean" -0.676185123284103
17 "sitting" "tBodyGyroMag_StandardDev" -0.750145260967391
17 "sitting" "tBodyGyroJerkMag_Mean" -0.810438232853261
17 "sitting" "tBodyGyroJerkMag_StandardDev" -0.825255969701087
